Date,Open,High,Low,Close,Adj Close,Volume
16-10-1991,0.46875,0.482143,0.466518,0.477679,0.390088,200872000
17-10-1991,0.473214,0.475446,0.459821,0.467634,0.381885,151614400
18-10-1991,0.492188,0.495536,0.486607,0.491071,0.401025,446958400
21-10-1991,0.493304,0.498884,0.484375,0.488839,0.399202,116692800
22-10-1991,0.495536,0.502232,0.486607,0.486607,0.397379,208208000
23-10-1991,0.491071,0.493304,0.470982,0.47433,0.387353,168828800
24-10-1991,0.473214,0.475446,0.459821,0.465402,0.380062,177900800
25-10-1991,0.462054,0.466518,0.453125,0.457589,0.373682,106971200
28-10-1991,0.459821,0.462054,0.453125,0.459821,0.375505,77862400
29-10-1991,0.459821,0.464286,0.453125,0.462054,0.377328,101236800
30-10-1991,0.464286,0.470982,0.441964,0.444196,0.362745,148243200
31-10-1991,0.453125,0.462054,0.446429,0.459821,0.375505,231806400
01-11-1991,0.457589,0.464286,0.450893,0.455357,0.371859,201264000
04-11-1991,0.453125,0.453125,0.433036,0.444196,0.362745,195294400
05-11-1991,0.444196,0.450893,0.435268,0.435268,0.355454,215600000
06-11-1991,0.4375,0.439732,0.424107,0.428571,0.349985,236790400
07-11-1991,0.433036,0.450893,0.430804,0.444196,0.362745,296732800
08-11-1991,0.457589,0.479911,0.455357,0.475446,0.388265,375827200
11-11-1991,0.477679,0.486607,0.475446,0.479911,0.391911,164942400
12-11-1991,0.484375,0.488839,0.479911,0.486607,0.397379,166689600
13-11-1991,0.482143,0.486607,0.477679,0.483259,0.394645,185920000
14-11-1991,0.484375,0.493304,0.482143,0.488839,0.399202,188003200
15-11-1991,0.486607,0.488839,0.444196,0.446429,0.364569,256950400
18-11-1991,0.446429,0.46875,0.446429,0.465402,0.380976,238739200
19-11-1991,0.462054,0.462054,0.444196,0.457589,0.374581,285488000
20-11-1991,0.457589,0.464286,0.448661,0.450893,0.369099,168100800
21-11-1991,0.450893,0.462054,0.450893,0.455357,0.372754,106814400
22-11-1991,0.455357,0.462054,0.448661,0.457589,0.374581,97843200
25-11-1991,0.455357,0.466518,0.455357,0.457589,0.374581,78433600
26-11-1991,0.459821,0.464286,0.446429,0.459821,0.376408,139272000
27-11-1991,0.457589,0.459821,0.450893,0.455357,0.372754,63235200
29-11-1991,0.450893,0.459821,0.450893,0.453125,0.370926,34092800
02-12-1991,0.453125,0.464286,0.446429,0.462054,0.378236,118899200
03-12-1991,0.464286,0.464286,0.448661,0.450893,0.369099,102860800
04-12-1991,0.453125,0.453125,0.446429,0.450893,0.369099,80550400
05-12-1991,0.450893,0.455357,0.439732,0.446429,0.365445,99198400
06-12-1991,0.441964,0.444196,0.433036,0.435268,0.356309,196985600
09-12-1991,0.4375,0.446429,0.435268,0.438616,0.359049,97832000
10-12-1991,0.4375,0.441964,0.433036,0.438616,0.359049,122617600
11-12-1991,0.439732,0.444196,0.433036,0.4375,0.358136,84560000
12-12-1991,0.440848,0.444196,0.4375,0.440848,0.360877,91750400
13-12-1991,0.444196,0.453125,0.444196,0.449777,0.368186,95121600
16-12-1991,0.449777,0.453125,0.446429,0.450893,0.369099,77190400
17-12-1991,0.450893,0.455357,0.448661,0.450893,0.369099,97843200
18-12-1991,0.448661,0.464286,0.446429,0.462054,0.378236,186603200
19-12-1991,0.457589,0.462054,0.453125,0.453125,0.370926,115326400
20-12-1991,0.457589,0.459821,0.448661,0.448661,0.367272,128184000
23-12-1991,0.450893,0.462054,0.446429,0.459821,0.376408,103163200
24-12-1991,0.464286,0.479911,0.462054,0.466518,0.38189,188563200
26-12-1991,0.470982,0.491071,0.466518,0.489955,0.401075,134500800
27-12-1991,0.488839,0.497768,0.486607,0.491071,0.401989,167742400
30-12-1991,0.491071,0.511161,0.491071,0.506696,0.414779,183646400
31-12-1991,0.512277,0.517857,0.5,0.503348,0.412039,134030400
02-01-1992,0.497768,0.533482,0.495536,0.53125,0.434879,233632000
03-01-1992,0.535714,0.537946,0.520089,0.526786,0.431225,190254400
06-01-1992,0.524554,0.526786,0.515625,0.517857,0.423916,114240000
07-01-1992,0.513393,0.53125,0.513393,0.527902,0.432139,141467200
08-01-1992,0.522321,0.546875,0.522321,0.540179,0.442189,232747200
09-01-1992,0.540179,0.555804,0.537946,0.555804,0.454979,208510400
10-01-1992,0.549107,0.558036,0.544643,0.555804,0.454979,196224000
13-01-1992,0.555804,0.560268,0.549107,0.553571,0.453151,107856000
14-01-1992,0.555804,0.578125,0.555804,0.575893,0.471424,273806400
15-01-1992,0.575893,0.580357,0.5625,0.566964,0.464115,325740800
16-01-1992,0.569196,0.573661,0.558036,0.560268,0.458633,293529600
17-01-1992,0.604911,0.616071,0.578125,0.578125,0.473251,848355200
20-01-1992,0.575893,0.582589,0.571429,0.571429,0.46777,209664000
21-01-1992,0.573661,0.573661,0.544643,0.545759,0.446756,194084800
22-01-1992,0.549107,0.569196,0.546875,0.566964,0.464115,183680000
23-01-1992,0.573661,0.578125,0.5625,0.575893,0.471424,138353600
24-01-1992,0.575893,0.587054,0.571429,0.577009,0.472338,177609600
27-01-1992,0.578125,0.582589,0.573661,0.575893,0.471424,83451200
28-01-1992,0.578125,0.583705,0.5625,0.582589,0.476905,173723200
29-01-1992,0.578125,0.587054,0.564732,0.564732,0.462288,144558400
30-01-1992,0.566964,0.569196,0.560268,0.569196,0.465942,87113600
31-01-1992,0.571429,0.582589,0.566964,0.578125,0.473251,144558400
03-02-1992,0.578125,0.591518,0.575893,0.587054,0.48056,158132800
04-02-1992,0.587054,0.591518,0.580357,0.587054,0.48056,192931200
05-02-1992,0.591518,0.595982,0.581473,0.590402,0.483301,161504000
06-02-1992,0.587054,0.589286,0.571429,0.572545,0.468683,93139200
07-02-1992,0.573661,0.578125,0.560268,0.571429,0.46777,147537600
10-02-1992,0.571429,0.573661,0.5625,0.563616,0.461374,86441600
11-02-1992,0.5625,0.569196,0.555804,0.561384,0.459547,122012800
12-02-1992,0.569196,0.584821,0.5625,0.582589,0.476905,137961600
13-02-1992,0.582589,0.582589,0.569196,0.573661,0.469597,76014400
14-02-1992,0.569196,0.573661,0.564732,0.572545,0.46956,72587200
18-02-1992,0.573661,0.575893,0.560268,0.560268,0.459491,68353600
19-02-1992,0.560268,0.5625,0.551339,0.553571,0.453999,95670400
20-02-1992,0.558036,0.578125,0.555804,0.577009,0.473221,130860800
21-02-1992,0.578125,0.584821,0.575893,0.580357,0.475967,151580800
24-02-1992,0.591518,0.59375,0.587054,0.590402,0.484205,171404800
25-02-1992,0.591518,0.611607,0.582589,0.611607,0.501596,227214400
26-02-1992,0.609375,0.625,0.609375,0.623884,0.511664,229084800
27-02-1992,0.625,0.625,0.607143,0.611607,0.501596,122169600
28-02-1992,0.611607,0.616071,0.598214,0.602679,0.494274,90395200
02-03-1992,0.604911,0.611607,0.600446,0.600446,0.492442,89252800
03-03-1992,0.604911,0.607143,0.591518,0.592634,0.486035,99276800
04-03-1992,0.591518,0.595982,0.578125,0.580357,0.475967,115371200
05-03-1992,0.575893,0.584821,0.5625,0.566964,0.464983,236723200
06-03-1992,0.566964,0.571429,0.5625,0.571429,0.468645,134288000
09-03-1992,0.569196,0.573661,0.566964,0.569196,0.466813,108942400
10-03-1992,0.571429,0.578125,0.569196,0.569196,0.466813,122696000
11-03-1992,0.569196,0.573661,0.5625,0.564732,0.463152,131656000
12-03-1992,0.564732,0.569196,0.549107,0.560268,0.459491,152902400
13-03-1992,0.564732,0.569196,0.553571,0.563616,0.462237,79184000
16-03-1992,0.560268,0.566964,0.551339,0.565848,0.464068,56291200
17-03-1992,0.566964,0.569196,0.560268,0.561384,0.460406,85097600
18-03-1992,0.564732,0.571429,0.5625,0.569196,0.466813,81032000
19-03-1992,0.569196,0.569196,0.560268,0.5625,0.461322,118518400
20-03-1992,0.5625,0.564732,0.5625,0.564732,0.463152,54163200
23-03-1992,0.5625,0.569196,0.5625,0.5625,0.461322,50075200
24-03-1992,0.566964,0.580357,0.564732,0.580357,0.475967,209417600
25-03-1992,0.580357,0.580357,0.573661,0.575893,0.472306,121553600
26-03-1992,0.578125,0.582589,0.569196,0.571429,0.468645,123020800
27-03-1992,0.570313,0.571429,0.540179,0.544643,0.446677,264532800
30-03-1992,0.546875,0.546875,0.515625,0.518973,0.425624,339035200
31-03-1992,0.520089,0.533482,0.517857,0.520089,0.426539,212632000
01-04-1992,0.511161,0.529018,0.511161,0.526786,0.432032,159656000
02-04-1992,0.526786,0.53125,0.521205,0.524554,0.430201,133974400
03-04-1992,0.524554,0.529018,0.522321,0.526786,0.432032,116457600
06-04-1992,0.526786,0.544643,0.526786,0.542411,0.444846,101987200
07-04-1992,0.544643,0.546875,0.511161,0.511161,0.419217,230216000
08-04-1992,0.508929,0.508929,0.488839,0.498884,0.409149,367024000
09-04-1992,0.5,0.520089,0.493304,0.511161,0.419217,192136000
10-04-1992,0.511161,0.513393,0.491071,0.495536,0.406403,274064000
13-04-1992,0.495536,0.506696,0.493304,0.504464,0.413725,122830400
14-04-1992,0.515625,0.529018,0.511161,0.524554,0.430201,144401600
15-04-1992,0.517857,0.543527,0.513393,0.540179,0.443016,217358400
16-04-1992,0.537946,0.542411,0.522321,0.526786,0.432032,258686400
20-04-1992,0.526786,0.526786,0.5,0.506696,0.415555,206046400
21-04-1992,0.508929,0.511161,0.5,0.502232,0.411894,180364800
22-04-1992,0.502232,0.517857,0.502232,0.514509,0.421963,171528000
23-04-1992,0.513393,0.520089,0.5,0.508929,0.417387,182817600
24-04-1992,0.508929,0.520089,0.5,0.504464,0.413725,98280000
27-04-1992,0.5,0.502232,0.491071,0.497768,0.408233,140268800
28-04-1992,0.493304,0.497768,0.473214,0.484375,0.397249,174126400
29-04-1992,0.484375,0.508929,0.484375,0.508929,0.417387,198900800
30-04-1992,0.511161,0.537946,0.504464,0.53683,0.440269,260265600
01-05-1992,0.535714,0.542411,0.520089,0.529018,0.433862,134377600
04-05-1992,0.53125,0.546875,0.529018,0.540179,0.443016,123233600
05-05-1992,0.540179,0.541295,0.53125,0.540179,0.443016,180084800
06-05-1992,0.542411,0.554688,0.540179,0.551339,0.452168,177990400
07-05-1992,0.549107,0.555804,0.540179,0.542411,0.444846,172356800
08-05-1992,0.549107,0.561384,0.544643,0.553571,0.453999,198699200
11-05-1992,0.553571,0.560268,0.549107,0.555804,0.45583,90899200
12-05-1992,0.555804,0.5625,0.551339,0.555804,0.45583,77044800
13-05-1992,0.558036,0.564732,0.555804,0.560268,0.459491,97473600
14-05-1992,0.560268,0.5625,0.537946,0.547991,0.449422,156923200
15-05-1992,0.544643,0.546875,0.540179,0.541295,0.443931,121307200
18-05-1992,0.549107,0.549107,0.535714,0.539063,0.4421,129091200
19-05-1992,0.542411,0.542411,0.526786,0.530134,0.434778,131678400
20-05-1992,0.533482,0.537946,0.529018,0.535714,0.439354,173208000
21-05-1992,0.537946,0.537946,0.524554,0.527902,0.432947,137692800
22-05-1992,0.526786,0.533482,0.526786,0.53125,0.435693,46468800
26-05-1992,0.53125,0.533482,0.524554,0.529018,0.433862,95614400
27-05-1992,0.529018,0.537946,0.526786,0.537946,0.441184,154089600
28-05-1992,0.535714,0.537946,0.526786,0.53125,0.435693,127243200
29-05-1992,0.533482,0.541295,0.53125,0.533482,0.437523,178248000
01-06-1992,0.511161,0.53125,0.5,0.513393,0.421895,248046400
02-06-1992,0.513393,0.513393,0.502232,0.504464,0.414557,155680000
03-06-1992,0.504464,0.504464,0.482143,0.483259,0.397131,300574400
04-06-1992,0.484375,0.488839,0.477679,0.486607,0.399882,180152000
05-06-1992,0.488839,0.493304,0.484375,0.489955,0.402634,112728000
08-06-1992,0.491071,0.491071,0.482143,0.484375,0.398048,104339200
09-06-1992,0.484375,0.484375,0.477679,0.482143,0.396214,101281600
10-06-1992,0.482143,0.488839,0.477679,0.479911,0.39438,126604800
11-06-1992,0.479911,0.484375,0.477679,0.481027,0.395297,140515200
12-06-1992,0.486607,0.491071,0.484375,0.487723,0.4008,96510400
15-06-1992,0.482143,0.482143,0.46875,0.469866,0.386125,189190400
16-06-1992,0.462054,0.464286,0.435268,0.439732,0.361362,365355200
17-06-1992,0.4375,0.439732,0.419643,0.424107,0.348522,304248000
18-06-1992,0.424107,0.4375,0.399554,0.404018,0.332013,433720000
19-06-1992,0.410714,0.410714,0.390625,0.399554,0.328344,427436800
22-06-1992,0.392857,0.399554,0.381696,0.395089,0.324675,389939200
23-06-1992,0.401786,0.40625,0.397321,0.404018,0.332013,311550400
24-06-1992,0.40625,0.410714,0.404018,0.410714,0.337515,211064000
25-06-1992,0.415179,0.415179,0.404018,0.407366,0.334764,160608000
26-06-1992,0.408482,0.410714,0.397321,0.404018,0.332013,110364800
29-06-1992,0.408482,0.420759,0.404018,0.417411,0.343019,188428800
30-06-1992,0.417411,0.430804,0.415179,0.428571,0.35219,193345600
01-07-1992,0.428571,0.441964,0.426339,0.4375,0.359528,143528000
02-07-1992,0.4375,0.4375,0.408482,0.412946,0.33935,256648000
06-07-1992,0.415179,0.417411,0.40625,0.412946,0.33935,122001600
07-07-1992,0.412946,0.412946,0.388393,0.395089,0.324675,207088000
08-07-1992,0.392857,0.408482,0.392857,0.408482,0.335681,195955200
09-07-1992,0.410714,0.415179,0.408482,0.409598,0.336598,165793600
10-07-1992,0.410714,0.412946,0.40067,0.408482,0.335681,143796800
13-07-1992,0.408482,0.420759,0.404018,0.419643,0.344853,125563200
14-07-1992,0.419643,0.428571,0.419643,0.424107,0.348522,125988800
15-07-1992,0.424107,0.4375,0.421875,0.428571,0.35219,174462400
16-07-1992,0.426339,0.4375,0.421875,0.435268,0.357693,139798400
17-07-1992,0.401786,0.410714,0.398438,0.401786,0.330179,423640000
20-07-1992,0.399554,0.404018,0.392857,0.399554,0.328344,192124800
21-07-1992,0.40625,0.412946,0.401786,0.408482,0.335681,131947200
22-07-1992,0.404018,0.40625,0.392857,0.395089,0.324675,161974400
23-07-1992,0.397321,0.399554,0.390625,0.399554,0.328344,171516800
24-07-1992,0.397321,0.412946,0.392857,0.409598,0.336598,134971200
27-07-1992,0.408482,0.415179,0.404018,0.404018,0.332013,2396800
28-07-1992,0.40625,0.415179,0.404018,0.415179,0.341185,134243200
29-07-1992,0.416295,0.426339,0.415179,0.421875,0.346687,250768000
30-07-1992,0.421875,0.424107,0.417411,0.421875,0.346687,137894400
31-07-1992,0.421875,0.424107,0.417411,0.417411,0.343019,90708800
03-08-1992,0.417411,0.421875,0.40625,0.408482,0.335681,68544000
04-08-1992,0.401786,0.408482,0.399554,0.40625,0.333847,119716800
05-08-1992,0.40625,0.40625,0.397321,0.399554,0.328344,139260800
06-08-1992,0.395089,0.397321,0.381696,0.392857,0.322841,257969600
07-08-1992,0.375,0.390625,0.370536,0.387277,0.318256,219161600
10-08-1992,0.386161,0.397321,0.383929,0.393973,0.323758,91448000
11-08-1992,0.397321,0.397321,0.383929,0.388393,0.319172,121307200
12-08-1992,0.390625,0.395089,0.386161,0.393973,0.323758,121385600
13-08-1992,0.397321,0.40625,0.395089,0.399554,0.328344,170990400
14-08-1992,0.401786,0.404018,0.397321,0.399554,0.328344,136102400
17-08-1992,0.395089,0.399554,0.390625,0.399554,0.329227,128710400
18-08-1992,0.397321,0.404018,0.397321,0.399554,0.329227,112313600
19-08-1992,0.398438,0.404018,0.397321,0.397321,0.327387,170542400
20-08-1992,0.399554,0.401786,0.395089,0.399554,0.329227,108908800
21-08-1992,0.399554,0.404018,0.392857,0.398438,0.328307,109468800
24-08-1992,0.395089,0.399554,0.386161,0.386161,0.318191,152174400
25-08-1992,0.386161,0.397321,0.386161,0.396205,0.326467,132361600
26-08-1992,0.395089,0.397321,0.386161,0.395089,0.325548,121060800
27-08-1992,0.399554,0.402902,0.395089,0.397321,0.327387,82745600
28-08-1992,0.395089,0.404018,0.392857,0.401786,0.331066,61241600
31-08-1992,0.401786,0.412946,0.399554,0.410714,0.338423,121116800
01-09-1992,0.412946,0.415179,0.408482,0.415179,0.342102,60289600
02-09-1992,0.415179,0.435268,0.415179,0.433036,0.356815,189896000
03-09-1992,0.4375,0.439732,0.426339,0.426339,0.351297,211859200
04-09-1992,0.430804,0.430804,0.417411,0.421875,0.347619,63235200
08-09-1992,0.417411,0.428571,0.415179,0.426339,0.351297,70000000
09-09-1992,0.428571,0.439732,0.426339,0.4375,0.360494,157203200
10-09-1992,0.428571,0.441964,0.424107,0.439732,0.362333,228177600
11-09-1992,0.4375,0.439732,0.424107,0.425223,0.350378,179883200
14-09-1992,0.4375,0.446429,0.433036,0.441964,0.364172,214681600
15-09-1992,0.439732,0.439732,0.426339,0.430804,0.354976,218523200
16-09-1992,0.426339,0.430804,0.415179,0.419643,0.34578,178718400
17-09-1992,0.421875,0.421875,0.405134,0.410714,0.338423,172435200
18-09-1992,0.408482,0.418527,0.404018,0.415179,0.342102,115606400
21-09-1992,0.417411,0.426339,0.412946,0.415179,0.342102,89678400
22-09-1992,0.417411,0.417411,0.404018,0.408482,0.336583,111540800
23-09-1992,0.410714,0.424107,0.40625,0.424107,0.349458,123972800
24-09-1992,0.421875,0.426339,0.412946,0.412946,0.340262,125652800
25-09-1992,0.412946,0.415179,0.404018,0.40625,0.334744,137468800
28-09-1992,0.401786,0.401786,0.390625,0.399554,0.329227,149520000
29-09-1992,0.397321,0.40625,0.392857,0.40067,0.330146,157270400
30-09-1992,0.401786,0.40625,0.397321,0.402902,0.331986,100049600
01-10-1992,0.399554,0.402902,0.395089,0.395089,0.325548,122729600
02-10-1992,0.397321,0.399554,0.383929,0.390625,0.321869,113545600
05-10-1992,0.386161,0.390625,0.370536,0.388393,0.32003,264958400
06-10-1992,0.390625,0.401786,0.381696,0.399554,0.329227,113444800
07-10-1992,0.401786,0.404018,0.388393,0.390625,0.321869,113310400
08-10-1992,0.392857,0.395089,0.383929,0.388393,0.32003,126974400
09-10-1992,0.388393,0.392857,0.383929,0.387277,0.319111,58744000
12-10-1992,0.386161,0.395089,0.386161,0.392857,0.323709,71635200
13-10-1992,0.399554,0.410714,0.392857,0.405134,0.333825,147179200
14-10-1992,0.404018,0.412946,0.401786,0.410714,0.338423,95726400
15-10-1992,0.408482,0.410714,0.404018,0.40625,0.334744,75420800
16-10-1992,0.417411,0.441964,0.415179,0.4375,0.360494,451348800
19-10-1992,0.4375,0.439732,0.433036,0.4375,0.360494,196044800
20-10-1992,0.4375,0.446429,0.433036,0.438616,0.361413,287246400
21-10-1992,0.439732,0.441964,0.428571,0.433036,0.356815,114251200
22-10-1992,0.433036,0.439732,0.430804,0.435268,0.358655,84470400
23-10-1992,0.439732,0.441964,0.430804,0.435268,0.358655,91425600
26-10-1992,0.435268,0.459821,0.433036,0.459821,0.378886,250689600
27-10-1992,0.459821,0.46875,0.455357,0.459821,0.378886,211960000
28-10-1992,0.457589,0.470982,0.453125,0.466518,0.384404,196593600
29-10-1992,0.466518,0.482143,0.459821,0.475446,0.391761,213897600
30-10-1992,0.477679,0.477679,0.464286,0.46875,0.386243,129830400
02-11-1992,0.46875,0.470982,0.462054,0.466518,0.384404,170094400
03-11-1992,0.46875,0.46875,0.459821,0.464286,0.382565,112750400
04-11-1992,0.464286,0.470982,0.464286,0.46875,0.386243,141960000
05-11-1992,0.46875,0.491071,0.46875,0.491071,0.404635,298054400
06-11-1992,0.488839,0.504464,0.488839,0.497768,0.410154,263972800
09-11-1992,0.5,0.5,0.488839,0.493304,0.406476,112929600
10-11-1992,0.491071,0.504464,0.488839,0.502232,0.413832,122225600
11-11-1992,0.504464,0.520089,0.502232,0.506696,0.41751,140425600
12-11-1992,0.508929,0.513393,0.503348,0.507813,0.418431,107598400
13-11-1992,0.508929,0.511161,0.5,0.502232,0.413832,84750400
16-11-1992,0.502232,0.515625,0.5,0.512277,0.422109,67547200
17-11-1992,0.511161,0.513393,0.489955,0.493304,0.406476,168806400
18-11-1992,0.5,0.520089,0.495536,0.515625,0.424868,304808000
19-11-1992,0.515625,0.53125,0.515625,0.520089,0.428546,240542400
20-11-1992,0.522321,0.524554,0.508929,0.513393,0.423029,155489600
23-11-1992,0.504464,0.508929,0.502232,0.506696,0.41751,152723200
24-11-1992,0.508929,0.513393,0.504464,0.513393,0.423029,156822400
25-11-1992,0.508929,0.511161,0.5,0.504464,0.415671,117342400
27-11-1992,0.504464,0.511161,0.502232,0.504464,0.415671,47196800
30-11-1992,0.502232,0.513393,0.496652,0.513393,0.423929,160507200
01-12-1992,0.511161,0.526786,0.506696,0.520089,0.429458,130144000
02-12-1992,0.520089,0.522321,0.508929,0.511161,0.422086,97776000
03-12-1992,0.504464,0.514509,0.501116,0.513393,0.423929,187588800
04-12-1992,0.511161,0.513393,0.504464,0.507813,0.419321,95782400
07-12-1992,0.506696,0.515625,0.506696,0.515625,0.425772,144222400
08-12-1992,0.515625,0.524554,0.515625,0.518973,0.428536,196638400
09-12-1992,0.515625,0.517857,0.511161,0.514509,0.42485,159409600
10-12-1992,0.511161,0.514509,0.504464,0.511161,0.422086,140190400
11-12-1992,0.511161,0.520089,0.511161,0.513393,0.423929,120187200
14-12-1992,0.513393,0.515625,0.506696,0.511161,0.422086,110510400
15-12-1992,0.506696,0.508929,0.495536,0.503348,0.415634,182537600
16-12-1992,0.502232,0.508929,0.486607,0.491071,0.405497,225926400
17-12-1992,0.493304,0.513393,0.493304,0.507813,0.419321,233867200
18-12-1992,0.513393,0.529018,0.511161,0.520089,0.429458,235457600
21-12-1992,0.520089,0.535714,0.517857,0.532366,0.439595,256065600
22-12-1992,0.533482,0.546875,0.533482,0.541295,0.446968,280168000
23-12-1992,0.537946,0.540179,0.529018,0.533482,0.440517,112336000
24-12-1992,0.535714,0.535714,0.526786,0.526786,0.434988,45964800
28-12-1992,0.529018,0.533482,0.529018,0.53125,0.438674,70448000
29-12-1992,0.53125,0.542411,0.53125,0.532366,0.439595,116278400
30-12-1992,0.533482,0.533482,0.524554,0.524554,0.433145,100587200
31-12-1992,0.524554,0.535714,0.524554,0.533482,0.440517,92232000
04-01-1993,0.53125,0.535714,0.515625,0.520089,0.429458,129136000
05-01-1993,0.517857,0.529018,0.511161,0.529018,0.436831,186256000
06-01-1993,0.542411,0.553571,0.540179,0.551339,0.455262,281400000
07-01-1993,0.551339,0.558036,0.541295,0.544643,0.449733,272137600
08-01-1993,0.542411,0.5625,0.533482,0.555804,0.458949,320936000
11-01-1993,0.553571,0.574777,0.551339,0.572545,0.472773,273728000
12-01-1993,0.560268,0.569196,0.549107,0.549107,0.453419,346158400
13-01-1993,0.549107,0.571429,0.546875,0.566964,0.468164,199640000
14-01-1993,0.571429,0.582589,0.569196,0.580357,0.479223,367808000
15-01-1993,0.544643,0.555804,0.535714,0.537946,0.444203,902630400
18-01-1993,0.53125,0.535714,0.517857,0.53125,0.438674,333636800
19-01-1993,0.533482,0.540179,0.529018,0.533482,0.440517,274041600
20-01-1993,0.533482,0.537946,0.53125,0.535714,0.44236,158737600
21-01-1993,0.533482,0.537946,0.524554,0.535714,0.44236,184419200
22-01-1993,0.537946,0.537946,0.526786,0.53125,0.438674,146944000
25-01-1993,0.529018,0.540179,0.529018,0.535714,0.44236,202272000
26-01-1993,0.540179,0.553571,0.540179,0.542411,0.44789,285622400
27-01-1993,0.544643,0.551339,0.524554,0.537946,0.444203,226620800
28-01-1993,0.535714,0.537946,0.529018,0.534598,0.441438,184038400
29-01-1993,0.537946,0.546875,0.526786,0.53125,0.438674,266100800
01-02-1993,0.529018,0.546875,0.529018,0.546875,0.451576,240553600
02-02-1993,0.542411,0.549107,0.537946,0.537946,0.444203,182336000
03-02-1993,0.544643,0.544643,0.522321,0.535714,0.44236,264185600
04-02-1993,0.535714,0.537946,0.526786,0.53125,0.438674,208152000
05-02-1993,0.529018,0.53125,0.502232,0.511161,0.422086,367617600
08-02-1993,0.508929,0.513393,0.495536,0.504464,0.416556,281075200
09-02-1993,0.508929,0.512277,0.504464,0.507813,0.419321,238660800
10-02-1993,0.508929,0.511161,0.491071,0.497768,0.411026,268284800
11-02-1993,0.497768,0.502232,0.491071,0.492188,0.406419,168268800
12-02-1993,0.491071,0.495536,0.479911,0.481027,0.398069,275396800
16-02-1993,0.477679,0.477679,0.459821,0.473214,0.391603,407736000
17-02-1993,0.475446,0.482143,0.464286,0.481027,0.398069,249580800
18-02-1993,0.491071,0.493304,0.477679,0.491071,0.406381,280123200
19-02-1993,0.493304,0.495536,0.488839,0.491071,0.406381,177800000
22-02-1993,0.491071,0.5,0.488839,0.492188,0.407305,98761600
23-02-1993,0.491071,0.493304,0.482143,0.484375,0.40084,194073600
24-02-1993,0.465402,0.481027,0.465402,0.478795,0.396222,286563200
25-02-1993,0.475446,0.488839,0.475446,0.488839,0.404534,167227200
26-02-1993,0.484375,0.484375,0.466518,0.473214,0.391603,294884800
01-03-1993,0.473214,0.477679,0.470982,0.475446,0.39345,119302400
02-03-1993,0.473214,0.486607,0.473214,0.484375,0.40084,147694400
03-03-1993,0.482143,0.491071,0.475446,0.487723,0.40361,202697600
04-03-1993,0.486607,0.493304,0.477679,0.491071,0.406381,188339200
05-03-1993,0.488839,0.497768,0.488839,0.491071,0.406381,111619200
08-03-1993,0.491071,0.506696,0.491071,0.504464,0.417464,177004800
09-03-1993,0.504464,0.513393,0.504464,0.506696,0.419311,154828800
10-03-1993,0.506696,0.511161,0.5,0.506696,0.419311,132496000
11-03-1993,0.508929,0.511161,0.502232,0.507813,0.420235,144614400
12-03-1993,0.506696,0.506696,0.495536,0.502232,0.415617,126694400
15-03-1993,0.5,0.511161,0.49442,0.508929,0.421159,136035200
16-03-1993,0.511161,0.515625,0.504464,0.504464,0.417464,101281600
17-03-1993,0.504464,0.508929,0.491071,0.492188,0.407305,176220800
18-03-1993,0.491071,0.496652,0.486607,0.486607,0.402687,106187200
19-03-1993,0.491071,0.493304,0.477679,0.479911,0.397145,154100800
22-03-1993,0.477679,0.481027,0.470982,0.475446,0.39345,165200000
23-03-1993,0.475446,0.482143,0.469866,0.470982,0.389756,102536000
24-03-1993,0.470982,0.484375,0.46875,0.479911,0.397145,143068800
25-03-1993,0.479911,0.488839,0.477679,0.488839,0.404534,171046400
26-03-1993,0.488839,0.488839,0.46875,0.475446,0.39345,151760000
29-03-1993,0.466518,0.46875,0.453125,0.455357,0.376826,261710400
30-03-1993,0.456473,0.466518,0.448661,0.466518,0.386062,264051200
31-03-1993,0.46875,0.470982,0.457589,0.459821,0.38052,223036800
01-04-1993,0.457589,0.464286,0.455357,0.462054,0.382368,108203200
02-04-1993,0.450893,0.457589,0.441964,0.447545,0.370361,253792000
05-04-1993,0.446429,0.450893,0.441964,0.446429,0.369438,149172800
06-04-1993,0.446429,0.448661,0.435268,0.435268,0.360202,168369600
07-04-1993,0.4375,0.453125,0.433036,0.450893,0.373132,162848000
08-04-1993,0.446429,0.450893,0.4375,0.444196,0.36759,163430400
12-04-1993,0.441964,0.455357,0.441964,0.446429,0.369438,93049600
13-04-1993,0.450893,0.457589,0.430804,0.433036,0.358354,164483200
14-04-1993,0.430804,0.435268,0.425223,0.435268,0.360202,170060800
15-04-1993,0.430804,0.430804,0.417411,0.421875,0.349118,218702400
16-04-1993,0.430804,0.435268,0.422991,0.429688,0.355584,686795200
19-04-1993,0.433036,0.441964,0.430804,0.433036,0.358354,227864000
20-04-1993,0.435268,0.448661,0.430804,0.446429,0.369438,240049600
21-04-1993,0.448661,0.453125,0.439732,0.44308,0.366666,205273600
22-04-1993,0.439732,0.450893,0.4375,0.446429,0.369438,157673600
23-04-1993,0.444196,0.448661,0.435268,0.439732,0.363896,134142400
26-04-1993,0.439732,0.444196,0.433036,0.4375,0.362049,102804800
27-04-1993,0.435268,0.448661,0.435268,0.448661,0.371285,129673600
28-04-1993,0.444196,0.464286,0.444196,0.458705,0.379597,163240000
